datetimestop,frisked,searched,arstmade,sumissue,gun_found,other_found,was_force_used,forceuse_reason,ac_ongoing_report,ac_miscellaneous,longitude,latitude,cs_objcs,cs_descr,cs_casng,cs_lkout,cs_cloth,cs_drgtr,cs_furtv,cs_vcrim,cs_bulge,cs_other,race,age,sex,weight,year,ser_num,pct,beat,sector,xcoord,ycoord,addrpct,addrnum,stname,stinter,crossst,premname,arstoffn,sumoffen,crimsusp,detailcm
2015-02-11 19:32,Y,N,N,N,N,N,Y,DS,Y,Y,-73.95458,40.69151,N,Y,N,N,Y,N,Y,N,N,N,Z,30,Z,250,2015,76,79,13,J,996847,191216,79,234,SPENCER STREET,DE KALB AVENUE,WILLOUGHBY AVENUE,PUBLIC SIDEWALK,,,CPW,20
2015-02-11 19:40,Y,Y,Y,N,N,N,N,,Y,Y,-73.91916,40.69601,N,N,Y,N,N,N,N,N,N,Y,B,21,F,160,2015,79,83,,D,1006666,192861,83,140,MENAHAN STREET,WILSON AVENUE,CENTRAL AVENUE,NYCHA,PL 140.10,,MISD,31
2015-02-11 19:40,Y,Y,Y,N,N,Y,N,,Y,Y,-73.91916,40.69601,N,N,Y,N,N,N,N,N,N,Y,B,17,M,165,2015,78,83,,D,1006666,192861,83,140,MENAHAN STREET,WILSON AVENUE,CENTRAL AVENUE,NYCHA,PL 140.10,,MIDS,31
2015-02-11 19:40,Y,Y,N,Y,N,Y,Y,,N,Y,-73.95309,40.81098,N,N,N,N,N,N,N,N,Y,N,Q,36,M,200,2015,15,26,,F,997236,234744,26,365,WEST 125 STREET,MORNINGSIDE AVENUE,SAINT NICHOLAS AVENUE,SIDEWALK,,UPM,MISD,20
2015-02-11 19:50,Y,N,N,N,N,N,N,,Y,Y,-73.93995,40.83608,N,Y,Y,N,N,N,Y,N,N,N,Q,29,M,140,2015,32,33,4,A,1000867,243889,33,,WEST 162 STREET,BROADWAY,SAINT NICHOLAS AVENUE,STREET,,,FELONY,20
2015-02-11 20:08,Y,N,N,N,N,N,N,,N,Y,-73.93021,40.83148,N,N,N,N,N,N,N,N,N,Y,B,18,M,188,2015,133,44,,D,1003563,242217,44,949,OGDEN AVENUE,WEST 162 STREET,WEST 161 STREET,STREET,,,PL 221.10,27
2015-02-11 20:21,Y,Y,Y,N,N,Y,Y,DS,Y,Y,-73.7756,40.77932,N,Y,N,N,N,N,Y,N,N,N,W,21,M,160,2015,29,109,,U,1046398,223285,109,,,BELL BOULEVARD,24 AVENUE,STREET,GRAND LARCENY,,GRAND LARCENY,45
2015-02-11 20:25,Y,N,N,N,N,N,Y,DS,N,Y,-73.97816,40.72076,Y,N,N,N,N,N,Y,N,N,Y,B,33,M,200,2015,63,9,1,A,990305,201870,9,20,AVENUE D,EAST 6 STREET,EAST HOUSTON STREET,SIDEWALK,,,MISD,9
2015-02-11 20:35,N,N,Y,N,N,Y,Y,SF,N,Y,-73.86593,40.82121,N,N,N,N,N,N,Y,N,N,N,Q,65,M,160,2015,92,43,,C,1021357,238494,43,800,SOUND VIEW AVENUE,ROSEDALE AVENUE,LAFAYETTE AVENUE,STAIRWELL,CPM,,MISD,27
2015-02-11 21:20,Y,N,Y,N,N,Y,N,,N,N,-73.94944,40.81252,N,N,N,N,N,N,Y,N,N,Y,B,52,M,170,2015,46,32,1,G,998246,235304,32,2406,8 AVENUE,WEST 131 STREET,WEST 127 STREET,LOBBY,CPCS 7,,CT,31
2015-02-11 21:30,Y,N,N,N,N,N,N,,N,N,-73.94465,40.64118,N,N,N,N,N,N,Y,N,N,N,B,19,M,150,2015,146,67,,D,999610,172882,67,,,AVENUE D,EAST 34 STREET,,,,FEL,20
2015-02-11 21:45,N,N,N,N,N,N,N,,Y,Y,-73.82865,40.67766,N,Y,N,N,N,N,N,N,N,Y,B,25,M,180,2015,299,106,,K,1031777,186211,106,110-00,ROCKAWAY BOULEVARD,LINDEN BOULEVARD,108 STREET,PARKING GARAGE,,,MISDEMEANOR,68
2015-02-11 21:50,Y,N,N,N,N,N,N,,N,Y,-73.95362,40.66139,N,N,N,N,N,N,N,N,N,Y,B,22,M,170,2015,13,71,6,E,997119,180241,71,,,ROGERS AVENUE,LINCOLN ROAD,,,,FEL,20
2015-02-11 21:55,N,N,N,N,N,N,N,,Y,Y,-73.97501,40.72067,N,N,Y,Y,N,N,Y,N,N,N,B,28,F,120,2015,62,9,1,A,991177,201838,9,711,ROOSEVELT DRIVE,EAST 6 STREET,EAST HOUSTON STREET,STAIRWELL,,,MISD,31
2015-02-11 22:00,N,N,N,N,N,N,N,,N,Y,-73.85485,40.66861,N,N,N,N,N,N,N,N,N,Y,W,140,F,140,2015,173,106,,C,1024515,182904,106,149-16,80 STREET,151 AVENUE,149 AVENUE,DRIVEWAY,,,FELONY,14
2015-02-11 22:00,N,N,N,N,N,N,N,,N,Y,-73.85485,40.66861,N,N,N,N,N,N,N,N,N,Y,A,67,M,190,2015,174,106,,C,1024515,182904,106,149-16,80 STREET,151 AVENUE,149 AVENUE,DRIVEWAY,,,FELONY,14
2015-02-11 22:00,Y,N,N,N,N,N,N,,N,Y,-73.75375,40.60071,N,N,N,N,N,N,N,N,N,Y,B,19,M,150,2015,38,101,,D,1052631,158228,101,,,NEW HAVEN AVENUE,BEACH 20 STREET,STREET,,,GLA,46
2015-02-11 22:00,Y,N,N,N,N,N,N,,Y,N,-73.90073,40.81631,N,N,Y,N,N,N,N,N,N,N,B,24,M,150,2015,143,41,5,E,1011727,236698,41,918,LEGGETT AVENUE,KELLY STREET,DAWSON STREET,HALLWAY,,,ROBBERY,85
2015-02-11 22:00,Y,N,N,N,N,N,N,,N,Y,-73.75375,40.60071,N,N,N,N,N,N,N,N,N,Y,B,25,M,170,2015,37,101,,D,1052631,158228,101,,,NEW HAVEN AVENUE,BEACH 20 STREET,STREET,,,GLA,46
2015-02-11 22:00,Y,N,N,N,N,N,N,,Y,N,-73.90073,40.81631,N,N,Y,N,N,N,N,N,N,N,Q,20,M,150,2015,144,41,5,E,1011727,236698,41,918,LEGGETT AVENUE,KELLY STREET,DAWSON STREET,HALLWAY,,,ROBBERY,85
2015-02-11 22:10,Y,N,N,N,N,N,N,,N,N,-73.92939,40.65194,N,N,N,N,N,N,Y,N,N,N,B,28,M,260,2015,148,67,,I,1003842,176803,67,,,CHURCH AVENUE,EAST 51 STREET,,,,FEL,22
2015-02-11 22:10,Y,N,N,N,N,N,N,,N,N,-73.92939,40.65194,N,N,N,N,N,N,Y,N,N,N,B,38,M,240,2015,147,67,,I,1003842,176803,67,,,CHURCH AVENUE,EAST 51 STREET,,,,FEL,22
2015-02-11 22:12,Y,N,N,N,N,N,N,,N,Y,-73.84317,40.67215,N,N,N,N,N,N,Y,N,N,N,W,45,M,195,2015,201,106,,D,1027754,184197,106,,,CROSS BAY BOULEVARD,PITKIN AVENUE,STREET,,,FELONY,45
2015-02-11 22:12,Y,N,N,N,N,N,N,,N,Y,-73.84317,40.67215,N,N,N,N,N,N,Y,N,N,N,W,44,M,200,2015,200,106,,D,1027754,184197,106,,,CROSS BAY BOULEVARD,PITKIN AVENUE,STREET,,,FELONY,45
2015-02-11 22:30,N,N,N,N,N,N,N,,N,Y,-74.0767,40.59054,Y,N,Y,N,N,N,N,N,N,N,W,20,M,160,2015,111,122,,H,962947,154437,122,,,NORWAY AVENUE,OLYMPIA BOULEVARD,STREET(RESIDENTIAL),,,BURG(RESIDENTIAL),14
2015-02-11 22:45,Y,N,N,N,N,N,N,,N,N,-73.943,40.6436,N,N,N,N,N,N,Y,N,N,N,B,18,M,180,2015,150,67,,C,1000069,173764,67,,,CLARENDON ROAD,BROOKLYN AVENUE,,,,FEL,20
2015-02-11 22:50,Y,N,N,N,N,N,N,,N,Y,-74.16656,40.62737,N,N,Y,N,Y,N,N,N,N,Y,B,26,M,170,2015,140,121,,A,938016,167887,121,,,SOUTH AVENUE,FOREST AVENUE,PARKING LOT,,,MISDEMEANOR,59
2015-02-11 23:09,Y,N,N,N,N,N,Y,OT,N,Y,-73.96033,40.57997,N,N,N,N,N,N,Y,N,N,Y,A,18,M,160,2015,51,60,,B,995269,150577,60,,,OCEANVIEW AVENUE,BRIGHTON 8 PLACE,PUBLIC SIDEWALK/ ALLEYWAY,,,ROBBERY,85
2015-02-11 23:09,Y,Y,N,N,N,N,Y,SW,Y,Y,-73.93211,40.66617,N,Y,Y,N,N,N,Y,N,N,N,B,42,M,170,2015,35,71,4,G,1003085,181988,71,1639,CARROLL STREET,UTICA AVENUE,SCHENECTADY AVENUE,APT BUILDING,,,CRIM TRES,31
2015-02-11 23:25,Y,N,N,N,N,N,N,,Y,N,-73.94559,40.6958,N,Y,N,N,N,N,Y,N,N,N,B,16,M,170,2015,65,79,17,F,999338,192781,79,919,MYRTLE AVENUE,THROOP AVENUE,TOMPKINS AVENUE,PUBLIC SIDEWALK,,,CPW,20
2015-02-11 23:31,Y,Y,N,N,N,N,Y,,N,Y,-73.85045,40.6748,N,Y,N,N,N,N,Y,N,N,N,Q,36,M,160,2015,205,106,,D,1025733,185160,106,,,PITKIN AVENUE,86 STREET,STREET,,,FELONY,14
2015-02-11 23:31,Y,Y,N,N,N,N,Y,,N,Y,-73.85045,40.6748,N,N,Y,N,N,N,Y,N,N,N,Q,36,M,160,2015,202,106,,D,1025733,185160,106,,,PITKIN AVENUE,86 STREET,STREET,,,FELONY,14
2015-02-11 23:31,Y,Y,N,N,N,N,Y,,N,Y,-73.85045,40.6748,N,N,Y,N,N,N,Y,N,N,N,Q,35,M,180,2015,204,106,,D,1025733,185160,106,,,PITKIN AVENUE,86 STREET,,,,FELONY,14
2015-02-11 23:31,Y,Y,N,N,N,N,Y,,N,Y,-73.85045,40.6748,N,N,Y,N,N,N,Y,N,N,N,Q,35,M,170,2015,203,106,,D,1025733,185160,106,,,PITKIN AVENUE,86 STREET,STREET,,,FELONY,14
2015-02-11 23:36,N,N,N,N,N,N,N,,N,Y,-73.92153,40.65021,N,N,N,N,N,N,Y,N,N,N,W,54,M,140,2015,159,67,,J,1006025,176176,67,153,EAST 59 STREET,TILDEN AVENUE,SNYDER AVENUE,,,,FEL,19
2015-02-11 23:50,Y,Y,Y,N,N,N,N,,N,Y,-73.91877,40.6964,N,N,Y,N,N,N,N,N,N,Y,Q,18,F,200,2015,77,83,,D,1006774,193006,83,160,MENAHAN STREET,WILSON AVENUE,CENTRAL AVENUE,NYCHA,140.10,,MISD,31
2015-02-11 23:50,N,N,N,N,N,N,N,,N,Y,-73.94944,40.81252,N,N,N,Y,N,N,Y,N,N,N,B,25,M,180,2015,47,32,1,G,998246,235304,32,2406,8 AVENUE,WEST 131 STREET,WEST 127 STREET,HOUSING RESIDENTIAL,,,CT,31
2015-02-11 23:50,Y,N,N,N,N,N,N,,N,N,-73.91647,40.65785,N,N,N,N,N,N,Y,N,N,N,B,28,M,179,2015,149,67,,M,1007425,178960,67,,,WILLMOHR STREET,ROCKAWAY PARKWAY,,,,FEL,46
2015-02-11 23:50,Y,Y,Y,N,N,N,N,,N,Y,-73.91877,40.6964,N,N,Y,N,N,N,N,N,N,Y,Q,21,M,140,2015,76,83,,D,1006774,193006,83,160,MENAHAN STREET,WILSON AVENUE,CENTRAL AVENUE,NYCHA,CRIM TRESPASS,,MISD,31
2015-02-11 23:50,N,N,N,N,N,N,Y,,N,Y,-73.94725,40.70011,Y,N,N,Y,N,N,N,N,N,N,W,26,M,160,2015,66,79,17,F,998877,194348,79,,,FLUSHING AVENUE,TOMPKINS AVENUE,SIDEWALK,,,CRIM MIS. GRAFFITI,23
2015-02-11 23:50,N,N,N,N,N,N,Y,,N,Y,-73.94725,40.70011,Y,N,N,N,N,N,N,N,N,Y,W,23,M,160,2015,67,79,17,F,998877,194348,79,,,FLUSHING AVENUE,TOMPKINS AVENUE,SIDEWALK,,,CRIMINAL MISCHIEF GRAFFI,23
2015-02-12 00:15,Y,Y,N,N,N,N,N,,N,Y,,,N,N,Y,N,N,N,N,N,N,N,Q,28,M,220,2015,45,111,,A,,,111,,,GRAND CENTRAL PARKWAY,UNION TURNPIKE,STREET,,,FEL,45
2015-02-12 00:15,Y,Y,N,N,N,N,N,,N,Y,,,N,N,Y,N,N,N,N,N,N,N,Q,27,M,220,2015,44,111,,A,,,111,,,GRAND CENTRAL PARKWAY,UNION TURNPIKE,STREET,,,FEL,45
2015-02-12 00:15,Y,Y,N,N,N,N,N,,N,Y,-73.84395,40.66379,Y,N,N,N,N,N,Y,N,N,N,W,46,M,190,2015,206,106,,B,1027542,181150,106,,,90 STREET,156 AVENUE,STREET,,,FELONY,45
2015-02-12 00:30,Y,N,N,N,N,N,N,,N,Y,-73.90531,40.76496,N,N,Y,N,N,N,N,N,N,N,A,24,M,160,2015,134,114,,D,1010479,217988,114,,,48 STREET,25 AVENUE,COMMERCIAL,,,FELONY,46
2015-02-12 00:30,Y,N,N,N,N,N,N,,N,Y,-73.90531,40.76496,N,N,Y,N,N,N,N,N,N,N,A,24,M,175,2015,133,114,,D,1010479,217988,114,,,48 STREET,25 AVENUE,COMMERCIAL,,,FELONY,46
2015-02-12 10:00,Y,N,N,N,N,N,N,,N,Y,-73.7573,40.73873,N,N,Y,N,N,N,N,N,N,N,Q,18,M,160,2015,43,111,,B,1051508,208510,111,,,75 AVENUE,BELL BOULEVARD,STREET,,,FEL,45
2015-02-12 11:00,N,N,N,N,N,N,N,,N,Y,-74.11765,40.56679,N,N,Y,Y,N,N,N,N,N,N,W,24,F,120,2015,146,122,,D,951562,145797,122,,,CANNON BOULEVARD,COLGATE PLACE,STREET,,,PL AUTO,68
2015-02-12 11:00,Y,Y,N,N,N,N,N,,N,Y,-73.85779,40.67945,N,N,Y,N,N,N,Y,N,N,N,B,35,M,160,2015,207,106,,D,1023693,186852,106,,,LIBERTY AVENUE,80 STREET,STREET,,,FELONY,14
2015-02-12 11:00,N,N,Y,N,N,N,N,,N,Y,-73.85072,40.81706,Y,N,N,N,N,N,Y,N,N,N,Q,24,M,210,2015,94,43,,B,1025571,236989,43,530,OLMSTEAD AVENUE,RANDALL AVENUE,LACOMBE AVENUE,OTHER INSIDE,CPW,,MISD,20
2015-02-12 12:00,N,N,N,N,N,N,N,,Y,Y,-74.09409,40.63927,N,Y,N,N,N,N,N,N,N,N,W,26,M,200,2015,81,120,,H,958136,172193,120,,,LAFAYETTE AVENUE,PROSPECT AVENUE,STREET,,,ASSAULT 2,9
2015-02-12 12:00,N,N,N,N,N,N,N,,Y,Y,-74.09409,40.63927,N,Y,N,N,N,N,N,N,N,N,W,23,M,220,2015,80,120,,H,958136,172193,120,,,LAFAYETTE AVENUE,PROSPECT AVENUE,STREET,,,ASSAULT 2,9
2015-02-12 12:05,Y,N,N,N,N,N,N,,Y,Y,-73.90193,40.87317,N,Y,Y,N,N,N,N,N,N,N,Q,26,M,220,2015,16,50,,D,1011372,257413,50,2829,SEDGWICK AVENUE,WEST 229 STREET,WEST KINGSBRIDGE ROAD,BUILDING,,,FELONY,14
2015-02-12 13:05,Y,N,Y,N,N,N,Y,SW,Y,Y,-73.94956,40.68039,N,Y,Y,N,N,N,Y,N,N,N,B,15,M,100,2015,73,79,2,A,998241,187165,79,,,FULTON STREET,NOSTRAND AVENUE,PUBLIC SIDEWALK,CPW,,CPW,20
2015-02-12 13:05,Y,Y,Y,N,N,N,Y,SW,Y,Y,-73.94956,40.68039,N,Y,N,N,N,N,Y,N,N,N,B,16,M,150,2015,72,79,2,A,998241,187165,79,,,FULTON STREET,NOSTRAND AVENUE,PUBLIC SIDEWALK,CPW,,CPW,20
2015-02-12 13:05,N,N,N,N,N,N,N,,N,Y,-73.89713,40.89968,N,N,Y,Y,N,N,Y,N,N,Y,W,41,M,160,2015,15,50,,I,1012689,267071,50,,,BROADWAY,WEST 253 STREET,STREET,,,FELONY,46
2015-02-12 14:05,N,N,N,N,N,N,N,,N,Y,-73.77383,40.65965,N,N,N,N,N,N,N,N,N,Y,B,30,M,210,2015,82,105,1,A,1047001,179686,105,,,ROCKAWAY BOULEVARD,FARMERS BOULEVARD,CAR,,,FEL,46
2015-02-12 20:00,N,N,N,N,N,N,N,,N,Y,-74.10893,40.63472,N,N,N,N,N,N,N,N,N,Y,B,37,M,160,2015,67,120,,J,954016,170541,120,,,DAVIS AVENUE,CASTLETON AVENUE,STREET,,,PETIT LARCENY,68
2015-02-12 20:00,Y,Y,Y,N,Y,N,Y,DS,N,N,-74.07533,40.64205,N,Y,N,N,Y,N,N,N,N,N,B,25,M,165,2015,69,120,,E,963345,173201,120,1,RICHMOND TERRACE,WALL STREET,SOUTH STREET,FERRY BOAT,CPW,,CPW,20
2015-02-12 20:03,Y,N,N,N,N,N,N,,N,Y,-73.84099,40.66375,N,N,Y,Y,N,N,N,N,N,N,B,39,M,200,2015,187,106,,A,1028363,181138,106,156-19,CROSS BAY BOULEVARD,157 AVENUE,156 AVENUE,STREET,,,FELONY,14
2015-02-12 20:05,N,N,N,N,N,N,N,,Y,N,-74.21141,40.55119,N,N,N,N,N,N,N,N,N,Y,A,54,M,130,2015,28,123,,D,925500,140159,123,80,GRAFE STREET,DEAD END,ROSSVILLE AVENUE,RESTAURANT,,,FEL,14
2015-02-12 21:00,Y,N,N,N,N,N,N,,Y,Y,-73.7648,40.7247,N,N,Y,N,N,N,N,N,N,N,B,30,M,135,2015,85,107,,D,1049442,203390,107,,,FRANCIS LEWIS BOULEVARD,EPSOM COURSE,STREET,,,GRAND LARCENY,45
2015-02-12 22:04,Y,Y,N,N,N,N,N,,N,Y,,,N,N,N,N,N,N,Y,N,N,N,P,18,M,145,2015,208,106,,,,,106,,,115 STREET,135 STREET,STREET,,,FELONY,45
2015-02-12 23:00,Y,N,N,N,N,N,Y,DS,N,Y,-73.7566,40.65891,N,Y,N,N,N,N,Y,N,N,N,B,44,M,160,2015,80,105,4,B,1051782,179430,105,,,147 AVENUE,225 STREET,SIDEWALK,,,FEL,85
2015-02-12 23:00,Y,N,N,N,N,N,Y,DS,Y,Y,-74.10052,40.57799,N,Y,N,N,N,N,N,Y,N,Y,W,30,M,220,2015,118,122,,G,956327,149868,122,,,BOUNDARY AVENUE,BEDFORD AVENUE,RESIDENTIAL,,,COMM ROBBERY,85
2015-02-12 30:00,Y,N,Y,N,N,N,Y,,Y,N,-73.94002,40.79795,N,Y,N,N,N,N,N,N,N,N,Q,54,M,175,2015,96,25,,B,1000856,229996,25,,,3 AVENUE,EAST 116 STREET,STREET,CRIM POSS STOLEN,,CRIM POSS STOLEN PROPERT,112
2015-02-12 34:00,N,N,N,N,N,N,N,,Y,N,-74.07813,40.61443,N,N,N,N,N,N,N,Y,N,Y,W,49,M,200,2015,66,120,,B,962558,163140,120,26,SKY LANE,RODEO LANE,SKYLINE DRIVE,PRIVATE HOUSE,,,BURGLARY,14
2015-02-12 41:07,Y,N,N,N,N,N,N,,Y,Y,-73.92052,40.75439,N,Y,Y,N,Y,N,N,N,N,N,Q,26,M,150,2015,180,114,,C,1006270,214130,114,,,35 AVENUE,42 STREET,STREET,,,FEL,85
2015-02-12 41:07,Y,N,N,N,N,N,N,,Y,Y,-73.92052,40.75439,N,Y,Y,N,Y,N,N,Y,N,Y,Q,23,M,160,2015,181,114,,C,1006270,214130,114,,,35 AVENUE,42 STREET,STREET,,,FEL,85
2015-02-12 53:00,N,N,N,N,N,N,N,,N,N,-74.00043,40.73755,N,N,N,N,N,N,N,N,N,Y,B,19,M,150,2015,1,6,,G,984132,207986,6,30,7 AVENUE,WEST 13 STREET,WEST 12 STREET,HOSPITAL,,,MISD,112
2015-02-12 80:07,N,N,N,N,N,N,N,,Y,N,-73.9691,40.64034,N,Y,N,N,N,N,N,N,N,N,B,24,M,120,2015,53,66,,G,992826,172571,66,710,CONEY ISLAND AVENUE,CORTELYOU ROAD,AVENUE C,SUPERMARKET,,,MISD,68
2015-02-12 85:00,Y,N,N,N,N,N,N,,N,Y,-73.82199,40.58529,N,N,N,N,N,N,N,N,N,Y,B,14,M,105,2015,12,100,13,C,1033694,152562,100,320,BEACH 100 STREET,BEACH CHANNEL DRIVE,ROCKAWAY BEACH BOULEVARD,BUILDING LOBBY,,,MISD,31
2015-02-12 85:00,Y,N,N,N,N,N,N,,N,Y,-73.82199,40.58529,N,N,N,N,N,N,N,N,N,Y,B,17,M,102,2015,11,100,13,C,1033694,152562,100,320,BEACH 100 STREET,BEACH CHANNEL DRIVE,ROCKAWAY BEACH BOULEVARD,BUILDING LOBBY,,,MISD,31
2015-02-12 90:05,Y,N,Y,N,N,N,N,,N,Y,-73.97605,40.75144,N,N,Y,N,N,N,N,N,N,N,P,29,M,230,2015,67,14,10,B,990886,213048,14,,,LEXINGTON AVENUE,EAST 42 STREET,,130.52,,MISD,113
2015-02-12 11:38,N,N,Y,N,N,N,N,,N,Y,-73.87687,40.83385,N,N,N,N,N,Y,N,N,N,Y,B,49,M,160,2015,99,43,,H,1018323,243096,43,1595,EAST 174 STREET,HARROD AVENUE,MANOR AVENUE,LOBBY,CPCS7,,MISD,31
2015-02-12 11:42,Y,N,N,N,N,N,N,,N,Y,-73.84972,40.66806,N,N,N,N,N,N,Y,N,N,N,B,25,M,160,2015,222,106,,C,1025941,182704,106,,,85 STREET,151 AVENUE,SIDEWALK,,,FELONY,85
2015-02-12 12:10,Y,N,N,N,N,N,N,,N,Y,-73.84899,40.8416,N,N,N,Y,N,Y,Y,N,Y,N,B,21,M,225,2015,27,45,,K,1026034,245931,45,,,MACLAY AVENUE,SAINT PETERS AVENUE,STREET,,,FEL,85
2015-02-12 12:10,N,N,N,N,N,N,N,,N,Y,-74.19218,40.52831,N,N,Y,N,N,N,N,N,N,N,W,19,M,150,2015,16,123,,C,930826,131814,123,,,DEISIUS STREET,LUTEN AVENUE,STREET CONER,,,FEL,46
2015-02-12 12:35,Y,N,N,N,N,N,Y,SW,N,Y,-73.83419,40.75798,N,N,Y,N,N,N,N,N,N,Y,B,17,M,155,2015,40,109,,E,1030186,215471,109,40-05,COLLEGE POINT BOULEVARD,LONG ISLAND RAILROAD,ROOSEVELT AVENUE,APARTMENT BUILDING,,,CRIM TRES,31
2015-02-12 12:40,Y,N,N,N,N,N,N,,N,Y,-73.7477,40.67468,N,N,Y,N,N,N,N,N,N,N,B,30,M,170,2015,86,105,11,E,1054234,185180,105,,,224 STREET,137 AVENUE,STREET,,,FEL,14
2015-02-12 13:00,Y,N,N,N,N,N,Y,DS,N,Y,-73.73672,40.67353,N,N,Y,N,N,N,N,N,N,N,B,23,M,170,2015,88,105,10,E,1057281,184772,105,,,234 STREET,134 ROAD,STREET,,,FEL,14
2015-02-12 13:00,Y,N,N,N,N,N,Y,DS,N,Y,-73.73672,40.67353,N,N,Y,N,N,N,N,N,N,N,B,25,M,210,2015,87,105,10,E,1057281,184772,105,,,234 STREET,134 ROAD,STREET,,,FEL,14
2015-02-12 13:00,Y,N,N,N,N,N,N,,Y,Y,-73.84606,40.7371,N,N,Y,Y,N,N,N,N,N,N,P,21,M,170,2015,29,112,17,E,1026912,207859,112,,,GRAND CENTRAL PARKWAY,62 DRIVE,STREET,,,FEL/GLFA,45
2015-02-12 13:42,Y,N,N,N,N,N,N,,N,N,-73.83992,40.68599,N,Y,N,N,N,N,N,N,N,Y,Q,28,M,250,2015,109,102,,C,1028646,189243,102,,,103 STREET,101 AVENUE,DELI,,,CPW,20
2015-02-12 14:10,N,N,N,N,N,N,N,,N,N,-73.99465,40.72593,N,N,Y,N,N,N,N,N,N,Y,B,47,M,230,2015,64,9,7,E,985733,203753,9,,,LAFAYETTE STREET,BLEECKER STREET,SB TRAIN,,,FEL,45
2015-02-12 14:20,Y,N,N,N,N,N,N,,Y,Y,-73.96384,40.71048,N,Y,N,N,Y,N,N,N,N,N,B,60,M,150,2015,50,90,,A,994275,198125,90,,,BEDFORD AVENUE,BROADWAY,STREET,,,FEL,14
2015-02-12 14:50,N,N,N,N,N,N,N,,N,Y,-73.90723,40.75699,N,Y,N,N,N,N,N,N,N,N,W,14,F,120,2015,125,114,,A,1009952,215083,114,54-06,31 AVENUE,55 STREET,54 STREET,CVS PHARMACY,,,MISD,68
2015-02-12 14:55,Y,N,N,N,N,N,N,,N,Y,-73.81077,40.73233,N,N,Y,Y,N,N,N,N,N,N,P,21,M,170,2015,75,107,,F,1036694,206139,107,,,PARSONS BOULEVARD,JEWEL AVENUE,DOORWAY,,,BURGLARY,14
2015-02-12 14:55,Y,N,N,N,N,N,N,,N,Y,-73.81077,40.73233,N,N,Y,N,N,N,N,N,N,N,Q,23,M,170,2015,82,107,,F,1036694,206139,107,,,JEWEL AVENUE,PARSONS BOULEVARD,SIDEWALK,,,BURGLARY,14
2015-02-12 15:14,Y,Y,N,N,N,N,N,,N,Y,-73.82581,40.74458,N,Y,Y,N,N,N,N,N,N,Y,A,19,M,155,2015,54,109,,A,1032518,210594,109,,,MAIN STREET,58 ROAD,STREET,,,GRAND LARC,45
2015-02-12 15:25,Y,Y,N,N,N,N,N,,Y,Y,-73.7993,40.7087,N,Y,N,N,N,N,N,N,N,Y,B,16,M,155,2015,21,103,3,B,1039892,197538,103,,,HILLSIDE AVENUE,163 STREET,STREET,,,ROBBERY,85
2015-02-12 15:25,Y,Y,N,N,N,N,N,,Y,Y,-73.7993,40.7087,N,Y,N,N,N,N,N,N,N,Y,B,15,M,220,2015,20,103,3,B,1039892,197538,103,,,HILLSIDE AVENUE,163 STREET,STREET,,,ROBBERY,85
2015-02-12 15:30,Y,N,N,N,N,N,Y,OT,N,Y,-73.93742,40.80438,N,Y,N,N,N,N,N,N,N,N,W,32,M,200,2015,94,25,,B,1001575,232339,25,,,LEXINGTON AVENUE,EAST 125 STREET,MEZZ,,,MISD,9
2015-02-12 15:35,Y,Y,N,N,N,N,N,,Y,Y,-73.80157,40.7152,N,Y,N,N,N,N,N,N,N,Y,B,15,M,130,2015,80,107,,C,1039258,199907,107,,,84 AVENUE,164 PLACE,STREET,,,ROBBERY,85
2015-02-12 15:35,Y,Y,N,N,N,N,N,,Y,Y,-73.80157,40.7152,N,Y,N,N,N,N,N,N,N,Y,B,17,M,135,2015,81,107,,C,1039258,199907,107,,,84 AVENUE,164 PLACE,STREET,,,ROBBERY,85
2015-02-12 15:55,N,N,N,N,N,N,N,,Y,Y,-73.84181,40.68028,N,Y,N,N,N,N,N,N,N,N,B,33,M,130,2015,184,106,,E,1028126,187159,106,97-06,ROCKAWAY BOULEVARD,98 STREET,97 STREET,STREET,,,FELONY,14
2015-02-12 15:55,N,N,N,N,N,N,N,,Y,N,-73.84181,40.68028,N,Y,N,N,N,N,N,N,N,N,B,36,M,175,2015,183,106,,E,1028126,187159,106,97-06,ROCKAWAY BOULEVARD,98 STREET,97 STREET,STREET,,,FELONY,14
2015-02-12 16:57,N,N,N,N,N,N,N,,N,Y,-73.9963,40.72466,N,N,Y,N,N,N,N,N,N,N,B,538,M,260,2015,22,5,,E,985275,203291,5,,,CROSBY STREET,JERSEY STREET,SIDEWALK,,,BURGLARY,14
2015-02-12 17:00,Y,Y,Y,N,N,Y,Y,OR,Y,N,,,N,N,N,N,N,N,N,Y,N,N,B,61,M,150,2015,48,13,,C,,,13,,,UNION SQUARE EAST,EAST 14 STREET,NB 6 PLAT,120,,MISD,20
2015-02-12 17:00,Y,N,N,N,N,N,N,,N,Y,-73.75282,40.75254,N,N,Y,N,N,N,N,N,N,N,Q,31,M,160,2015,46,111,,F,1052734,213543,111,,,226 STREET,57 ROAD,STREET,,,FEL,14
2015-02-12 17:10,N,N,N,N,N,N,N,,Y,N,-73.9063,40.77973,Y,N,Y,N,N,N,N,Y,N,N,A,17,M,150,2015,117,114,,H,1010199,223367,114,,,20 AVENUE,31 STREET,SIDE WALK,,,FELONY,14
